vendor,category,name,sku,flag,price,unit,url,image,brand,scraped_time,price_2026_01_06,unit_2026_01_06,status_2026_01_06,price_2026_01_08,unit_2026_01_08,status_2026_01_08,price_2026_01_07,unit_2026_01_07,status_2026_01_07,flagged_time,price_2026_01_10,unit_2026_01_10,status_2026_01_10
Clarington Home Hardware,Lumber,PT 2x8x20,2820PTB,False,$105.33,/each,https://claringtonhomehardware.com/p/pt-2x8x20/2820PTB,https://ik.imagekit.io/toolbx/p_1693541137418_ba0fa0d4-236b-4e2b-83f0-442067f92e97_2820PTB.jpg,,,$105.33,/each,NEW ENTRY,$105.33,/each,SCRAPED,$105.33,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Cedar 4x4x8,2805565,False,$47.99,/each,https://claringtonhomehardware.com/p/cedar-4x4x8/2805565,https://ik.imagekit.io/toolbx/p_1693541166664_d4f646ff-8348-414a-a477-a539c885bda1_2805565.jpg,,,$47.99,/each,NEW ENTRY,$47.99,/each,SCRAPED,$47.99,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Rimboard 11-7/8x12',1178RB12,False,$56.31,/each,https://claringtonhomehardware.com/p/rimboard-11-78x12/1178RB12,https://ik.imagekit.io/toolbx/p_1693541457946_1ff9bcf6-101c-49d2-b6f5-0b408b470de4_1178RB12.jpg,,,$56.31,/each,NEW ENTRY,$56.31,/each,SCRAPED,$56.31,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Spruce 2x4x92-5/8,2833521,False,$3.93,/each,https://claringtonhomehardware.com/p/spruce-2x4x92-58/2833521,https://ik.imagekit.io/toolbx/p_1693541616098_c5b4b090-7069-49c4-a690-1410fbd4748b_2833521.jpg,,,$3.93,/each,NEW ENTRY,$3.93,/each,SCRAPED,$3.93,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Cedar 2x6x10,2805477,False,$32.49,/each,https://claringtonhomehardware.com/p/cedar-2x6x10/2805477,https://ik.imagekit.io/toolbx/p_1693541099734_d7b27786-7454-47b5-9da7-c75a52f13063_2805477.jpg,,,$32.49,/each,NEW ENTRY,$32.49,/each,SCRAPED,$32.49,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Spruce 2x6x104-5/8,2833545,False,$10.99,/each,https://claringtonhomehardware.com/p/spruce-2x6x104-58/2833545,https://ik.imagekit.io/toolbx/p_1693541664112_09c8d078-599c-49f6-9ff8-63763fd17598_2833545.jpg,,,$10.99,/each,NEW ENTRY,$10.99,/each,SCRAPED,$10.99,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Pine 1x8,2826887,False,$4.59,/foot,https://claringtonhomehardware.com/p/pine-1x8/2826887,https://ik.imagekit.io/toolbx/p_1693541006132_30fa6539-a9c2-4baf-a3f9-346e26bf7f36_2826887.jpg,,,$4.59,/foot,NEW ENTRY,$4.59,/foot,SCRAPED,$4.59,/foot,SCRAPED,,,,
Clarington Home Hardware,Lumber,Spruce 1x2x8,2833319,False,$2.30,/each,https://claringtonhomehardware.com/p/spruce-1x2x8/2833319,https://ik.imagekit.io/toolbx/p_1693541462711_53164a44-8e29-4dbb-a2b2-e43d8359cc2b_2833319.jpg,,,$2.30,/each,NEW ENTRY,$2.30,/each,SCRAPED,$2.30,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,PT 12x96 Lattice,12152,False,$11.99,/each,https://claringtonhomehardware.com/p/pt-12x96-lattice/12152,https://ik.imagekit.io/toolbx/p_1693541333186_6e2085cc-8990-4d56-95e1-29d39b98c2c1_12152.jpg,,,$11.99,/each,NEW ENTRY,$11.99,/each,SCRAPED,$11.99,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,PT 2x4x12,2836003,False,$11.20,/each,https://claringtonhomehardware.com/p/pt-2x4x12/2836003,https://ik.imagekit.io/toolbx/p_1693541085235_6a3d3831-04d8-4911-a2b5-7d8e14eef64e_2836003.jpg,,,$11.20,/each,NEW ENTRY,$11.20,/each,SCRAPED,$11.20,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Spruce 2x6x24,2832457,False,$78.62,/each,https://claringtonhomehardware.com/p/spruce-2x6x24/2832457,https://ik.imagekit.io/toolbx/p_1693541654675_b8995576-3c4b-4519-a195-41911102561d_2832457.jpg,,,$78.62,/each,NEW ENTRY,$78.62,/each,SCRAPED,$78.62,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,PT 3-STEP,2837612,False,$22.67,/each,https://claringtonhomehardware.com/p/pt-3-step/2837612,https://ik.imagekit.io/toolbx/p_1693541697729_90f0f2f4-bcdc-4b6c-8f69-64efb28d3153_2837612.jpg,,,$22.67,/each,NEW ENTRY,$22.67,/each,SCRAPED,$22.67,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,PT 4x4x14,2835991,False,$29.38,/each,https://claringtonhomehardware.com/p/pt-4x4x14/2835991,https://ik.imagekit.io/toolbx/p_1693541190337_b3c0f365-727d-4cf8-ad18-ac9dbdecc9df_2835991.jpg,,,$29.38,/each,NEW ENTRY,$29.38,/each,SCRAPED,$29.38,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Spruce 2x12x20,2832507,False,$88.61,/each,https://claringtonhomehardware.com/p/spruce-2x12x20/2832507,https://ik.imagekit.io/toolbx/p_1693541553090_9875da03-6ccc-4842-8e87-bf0d9225f7a4_2832507.jpg,,,$88.61,/each,NEW ENTRY,$88.61,/each,SCRAPED,$88.61,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Spruce 1x6x8,2833349,False,$8.39,/each,https://claringtonhomehardware.com/p/spruce-1x6x8/2833349,https://ik.imagekit.io/toolbx/p_1693541491100_b1cd1bce-ffdb-4c49-999b-6e487d80ca9c_2833349.jpg,,,$8.39,/each,NEW ENTRY,$8.39,/each,SCRAPED,$8.39,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Pine 1x12,2826923,False,$2.69,/foot,https://claringtonhomehardware.com/p/pine-1x12/2826923,https://ik.imagekit.io/toolbx/p_1693540892043_fb8e550d-4c66-4dda-be46-ccde73fea891_2826923.jpg,,,$2.69,/foot,NEW ENTRY,$2.69,/foot,SCRAPED,$2.69,/foot,SCRAPED,,,,
Clarington Home Hardware,Lumber,Spruce 2x12x16,2832503,False,$64.81,/each,https://claringtonhomehardware.com/p/spruce-2x12x16/2832503,https://ik.imagekit.io/toolbx/p_1693541543646_49439a45-c83a-4cf5-a331-4bb53cbd29b9_2832503.jpg,,,$64.81,/each,NEW ENTRY,$64.81,/each,SCRAPED,$64.81,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,"LVL 9-1/2""x12'",912LVL12,False,$108.00,/each,https://claringtonhomehardware.com/p/lvl-9-12x12/912LVL12,https://ik.imagekit.io/toolbx/p_1693541402168_e0f54ced-3040-4783-8106-4ccaacc4d481_912LVL12.jpg,,,$108.00,/each,NEW ENTRY,$108.00,/each,SCRAPED,$108.00,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,PT 5-STEP,2837614,False,$38.95,/each,https://claringtonhomehardware.com/p/pt-5-step/2837614,https://ik.imagekit.io/toolbx/p_1693541707986_03147469-0e06-4be7-aa6b-daf9f203c39b_2837614.jpg,,,$38.95,/each,NEW ENTRY,$38.95,/each,SCRAPED,$38.95,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,PT 6-STEP,2837615,False,$43.95,/each,https://claringtonhomehardware.com/p/pt-6-step/2837615,https://ik.imagekit.io/toolbx/p_1693541708548_4d4d9ce6-27cd-4067-b7a6-4c3786c544b2_2837615.jpg,,,$43.95,/each,NEW ENTRY,$43.95,/each,SCRAPED,$43.95,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Spruce 2x6x8,2832441,False,$7.69,/each,https://claringtonhomehardware.com/p/spruce-2x6x8/2832441,https://ik.imagekit.io/toolbx/p_1693541621882_c95f3542-14df-4400-a028-95b075983d60_2832441.jpg,,,$7.69,/each,NEW ENTRY,$7.69,/each,SCRAPED,$7.69,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,PT 5/4x6x16,2835944,False,$17.42,/each,https://claringtonhomehardware.com/p/pt-54x6x16/2835944,https://ik.imagekit.io/toolbx/p_1693541237793_44f3e95d-2966-4aee-bb37-c5ee37c4b02f_2835944.jpg,,,$17.42,/each,NEW ENTRY,$17.42,/each,SCRAPED,$17.42,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,PT 1x6x6,2835956,False,$4.78,/each,https://claringtonhomehardware.com/p/pt-1x6x6/2835956,https://ik.imagekit.io/toolbx/p_1693540994290_8140afbf-b5d1-4412-8e97-b00a7e0f0a20_2835956.jpg,,,$4.78,/each,NEW ENTRY,$4.78,/each,SCRAPED,$4.78,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Spruce 2x10x18,2832487,False,$49.95,/each,https://claringtonhomehardware.com/p/spruce-2x10x18/2832487,https://ik.imagekit.io/toolbx/p_1693541510330_049c38d3-e874-43f2-8188-a8a40a6a89c9_2832487.jpg,,,$49.95,/each,NEW ENTRY,$49.95,/each,SCRAPED,$49.95,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Spruce 1x4x16,2833345,False,$9.99,/each,https://claringtonhomehardware.com/p/spruce-1x4x16/2833345,https://ik.imagekit.io/toolbx/p_1693541472253_4105ba6e-1c30-458d-b7b1-5dc7cb685b95_2833345.jpg,,,$9.99,/each,NEW ENTRY,$9.99,/each,SCRAPED,$9.99,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,PT 2x10x8,2835978,False,$24.96,/each,https://claringtonhomehardware.com/p/pt-2x10x8/2835978,https://ik.imagekit.io/toolbx/p_1693541016163_98d808ad-d148-44eb-aeba-27e3040f65c0_2835978.jpg,,,$24.96,/each,NEW ENTRY,$24.96,/each,SCRAPED,$24.96,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Spruce 2x12x8,2832495,False,$32.41,/each,https://claringtonhomehardware.com/p/spruce-2x12x8/2832495,https://ik.imagekit.io/toolbx/p_1693541562555_bc2237cf-1cdd-4b71-97fa-71698c0fab37_2832495.jpg,,,$32.41,/each,NEW ENTRY,$32.41,/each,SCRAPED,$32.41,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Pine 1x6,2826881,False,$3.49,/foot,https://claringtonhomehardware.com/p/pine-1x6/2826881,https://ik.imagekit.io/toolbx/p_1693540979458_fb102df9-549d-47d6-a44f-1f535bd0e7e3_2826881.jpg,,,$3.49,/foot,NEW ENTRY,$3.49,/foot,SCRAPED,$3.49,/foot,SCRAPED,,,,
Clarington Home Hardware,Lumber,Spruce 2x2x14,2214S,False,$7.97,/each,https://claringtonhomehardware.com/p/spruce-2x2x14/2214S,https://ik.imagekit.io/toolbx/p_1693541567458_eb75d785-ac7d-468d-ad21-e11e8a8a6f47_2214S.jpg,,,$7.97,/each,NEW ENTRY,$7.97,/each,SCRAPED,$7.97,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Spruce 2x6x116-5/8,2833538,False,$12.95,/each,https://claringtonhomehardware.com/p/spruce-2x6x116-58/2833538,https://ik.imagekit.io/toolbx/p_1693541626664_e4b16df4-00b4-456e-9a72-6d24c20bb793_2833538.jpg,,,$12.95,/each,NEW ENTRY,$12.95,/each,SCRAPED,$12.95,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,PT 5/4x6x8,2835940,False,$8.71,/each,https://claringtonhomehardware.com/p/pt-54x6x8/2835940,https://ik.imagekit.io/toolbx/p_1693541218995_54876708-e43b-4ba0-9814-058aeedd8d92_2835940.jpg,,,$8.71,/each,NEW ENTRY,$8.71,/each,SCRAPED,$8.71,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Pine 1x12x10,2826865,False,$23.99,/each,https://claringtonhomehardware.com/p/pine-1x12x10/2826865,https://ik.imagekit.io/toolbx/p_1693541276267_c214bcc0-de04-4208-b366-f2bd8e66baba_2826865.jpg,,,$23.99,/each,NEW ENTRY,$23.99,/each,SCRAPED,$23.99,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Cedar 1x6x10,2805357,False,$19.70,/each,https://claringtonhomehardware.com/p/cedar-1x6x10/2805357,https://ik.imagekit.io/toolbx/p_1693540964518_dcfa1f26-2779-4d4e-a6c5-dd163e6f607a_2805357.jpg,,,$19.70,/each,NEW ENTRY,$19.70,/each,SCRAPED,$19.70,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Spruce 2x12x12,2832499,False,$48.61,/each,https://claringtonhomehardware.com/p/spruce-2x12x12/2832499,https://ik.imagekit.io/toolbx/p_1693541533988_0c49c68a-993b-4352-8953-8e8bc9eea267_2832499.jpg,,,$48.61,/each,NEW ENTRY,$48.61,/each,SCRAPED,$48.61,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,PT 2x10x10,2835979,False,$31.20,/each,https://claringtonhomehardware.com/p/pt-2x10x10/2835979,https://ik.imagekit.io/toolbx/p_1693541020182_5ee8d8f2-f9a1-40b2-b457-45f1ccaf30f8_2835979.jpg,,,$31.20,/each,NEW ENTRY,$31.20,/each,SCRAPED,$31.20,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,PT 2x6x8,2836006,False,$12.59,/each,https://claringtonhomehardware.com/p/pt-2x6x8/2836006,https://ik.imagekit.io/toolbx/p_1693541114155_c09b68d9-d2f7-4fff-81eb-18e3681aa338_2836006.jpg,,,$12.59,/each,NEW ENTRY,$12.59,/each,SCRAPED,$12.59,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,PT 2x8x16,2835977,False,$37.78,/each,https://claringtonhomehardware.com/p/pt-2x8x16/2835977,https://ik.imagekit.io/toolbx/p_1693541161649_b0cf3a2f-6932-4ace-a422-982a52ad2ed1_2835977.jpg,,,$37.78,/each,NEW ENTRY,$37.78,/each,SCRAPED,$37.78,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Cedar 1x6x8,2805353,False,$14.99,/each,https://claringtonhomehardware.com/p/cedar-1x6x8/2805353,https://ik.imagekit.io/toolbx/p_1693540960141_4a9baf55-24b2-4201-9c4d-1f6a89fdb5d9_2805353.jpg,,,$14.99,/each,NEW ENTRY,$14.99,/each,SCRAPED,$14.99,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Spruce 2x6x20,2832453,False,$35.27,/each,https://claringtonhomehardware.com/p/spruce-2x6x20/2832453,https://ik.imagekit.io/toolbx/p_1693541649870_9e353fe8-a515-4673-bb61-4064f6072e21_2832453.jpg,,,$35.27,/each,NEW ENTRY,$35.27,/each,SCRAPED,$35.27,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,PT 24x96 Lattice,12153,False,$24.69,/each,https://claringtonhomehardware.com/p/pt-24x96-lattice/12153,https://ik.imagekit.io/toolbx/p_1693541337801_c24e9410-401d-4cb4-be99-345ee2f7a432_12153.jpg,,,$24.69,/each,NEW ENTRY,$24.69,/each,SCRAPED,$24.69,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,LVL 7-1/4x16',714LVL16,False,$118.15,/each,https://claringtonhomehardware.com/p/lvl-7-14x16/714LVL16,https://ik.imagekit.io/toolbx/p_1693541392649_9a369a71-31f8-4e84-8de0-ae50ce63293b_714LVL16.jpg,,,$118.15,/each,NEW ENTRY,$118.15,/each,SCRAPED,$118.15,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,PT 2x4x10,2836002,False,$9.34,/each,https://claringtonhomehardware.com/p/pt-2x4x10/2836002,https://ik.imagekit.io/toolbx/p_1693541080110_ba835cc7-d40e-4491-bbb1-ae1287970975_2836002.jpg,,,$9.34,/each,NEW ENTRY,$9.34,/each,SCRAPED,$9.34,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,PT 4-STEP,2837613,False,$29.89,/each,https://claringtonhomehardware.com/p/pt-4-step/2837613,https://ik.imagekit.io/toolbx/p_1693541703769_2531927a-3897-411d-8f03-5e2ffaba75b3_2837613.jpg,,,$29.89,/each,NEW ENTRY,$29.89,/each,SCRAPED,$29.89,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Pine 2x6,2826831,False,$2.39,/foot,https://claringtonhomehardware.com/p/pine-2x6/2826831,https://ik.imagekit.io/toolbx/p_1693541109752_17577936-8058-45be-a86a-0043066046cc_2826831.jpg,,,$2.39,/foot,NEW ENTRY,$2.39,/foot,SCRAPED,$2.39,/foot,SCRAPED,,,,
Clarington Home Hardware,Lumber,Cedar 5/4x6x8,2805615,False,$15.92,/each,https://claringtonhomehardware.com/p/cedar-54x6x8/2805615,https://ik.imagekit.io/toolbx/p_1693541199685_0ce7fa2c-af49-44ec-a1c6-c91f0168a020_2805615.jpg,,,$15.92,/each,NEW ENTRY,$15.92,/each,SCRAPED,$15.92,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,PT 2x2x8,2835967,False,$5.49,/each,https://claringtonhomehardware.com/p/pt-2x2x8/2835967,https://ik.imagekit.io/toolbx/p_1693541056750_ce127793-9757-4cc3-b06a-0b26e4a48c3f_2835967.jpg,,,$5.49,/each,NEW ENTRY,$5.49,/each,SCRAPED,$5.49,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,"LVL 9-1/2""x10'",912LVL10,False,$90.00,/each,https://claringtonhomehardware.com/p/lvl-9-12x10/912LVL10,https://ik.imagekit.io/toolbx/p_1693541397450_3a73c908-611f-4d98-889c-8f8f74db7f52_912LVL10.jpg,,,$90.00,/each,NEW ENTRY,$90.00,/each,SCRAPED,$90.00,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Pine 1x12x8,2826930,False,$10.99,/each,https://claringtonhomehardware.com/p/pine-1x12x8/2826930,https://ik.imagekit.io/toolbx/p_1693540897027_8c65f0f2-f3ba-4e97-87b2-734019a615c1_2826930.jpg,,,$10.99,/each,NEW ENTRY,$10.99,/each,SCRAPED,$10.99,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,PT 2x8x12,2835975,False,$28.35,/each,https://claringtonhomehardware.com/p/pt-2x8x12/2835975,https://ik.imagekit.io/toolbx/p_1693541151683_ddb03829-907c-4e61-bc8a-6a88eb152743_2835975.jpg,,,$28.35,/each,NEW ENTRY,$28.35,/each,SCRAPED,$28.35,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,"LVL 9-1/2""x20'",912LVL20,False,$180.00,/each,https://claringtonhomehardware.com/p/lvl-9-12x20/912LVL20,https://ik.imagekit.io/toolbx/p_1693541411286_3758f070-a606-4cb7-b6fc-d3480bac4ae9_912LVL20.jpg,,,$180.00,/each,NEW ENTRY,$180.00,/each,SCRAPED,$180.00,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,LVL 11-7/8x20',1178LVL20,False,$223.69,/each,https://claringtonhomehardware.com/p/lvl-11-78x20/1178LVL20,https://ik.imagekit.io/toolbx/src-img/158706539262,,,$223.69,/each,NEW ENTRY,$223.69,/each,SCRAPED,$223.69,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,PT 6x6x16,2835997,False,$83.40,/each,https://claringtonhomehardware.com/p/pt-6x6x16/2835997,https://ik.imagekit.io/toolbx/p_1693541258019_93f68824-e865-4dee-92b3-ed4c9099ce89_2835997.jpg,,,$83.40,/each,NEW ENTRY,$83.40,/each,SCRAPED,$83.40,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Spruce 2x6x10,2832443,False,$12.76,/each,https://claringtonhomehardware.com/p/spruce-2x6x10/2832443,https://ik.imagekit.io/toolbx/p_1693541627093_7a7e59b3-32a7-4d4f-8f2e-62d850e3d66f_2832443.jpg,,,$12.76,/each,NEW ENTRY,$12.76,/each,SCRAPED,$12.76,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Pine 1x12x10,2826931,False,$14.49,/each,https://claringtonhomehardware.com/p/pine-1x12x10/2826931,https://ik.imagekit.io/toolbx/p_1693540902317_543f52fa-4114-4ae1-acd1-82fc4558b1d9_2826931.jpg,,,$14.49,/each,NEW ENTRY,$14.49,/each,SCRAPED,$14.49,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,PT 2x6x10,2836007,False,$15.73,/each,https://claringtonhomehardware.com/p/pt-2x6x10/2836007,https://ik.imagekit.io/toolbx/p_1693541119656_6244b898-a075-45bf-a0e2-f0dae3f7aace_2836007.jpg,,,$15.73,/each,NEW ENTRY,$15.73,/each,SCRAPED,$15.73,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Cedar 5/4x6x16,2805623,False,$31.84,/each,https://claringtonhomehardware.com/p/cedar-54x6x16/2805623,https://ik.imagekit.io/toolbx/p_1693541214419_30180c3b-97c5-40a7-b3ec-bccddd5095ee_2805623.jpg,,,$31.84,/each,NEW ENTRY,$31.84,/each,SCRAPED,$31.84,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,LVL 7-1/4x14',714LVL14,False,$103.38,/each,https://claringtonhomehardware.com/p/lvl-7-14x14/714LVL14,https://ik.imagekit.io/toolbx/p_1693541388091_9f00af8d-84ca-481f-bdd3-b6349cfef217_714LVL14.jpg,,,$103.38,/each,NEW ENTRY,$103.38,/each,SCRAPED,$103.38,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Spruce 2x10x24,2832493,False,$108.98,/each,https://claringtonhomehardware.com/p/spruce-2x10x24/2832493,https://ik.imagekit.io/toolbx/p_1693541519579_097e10ca-7c4b-4502-a5b7-a7475659e8c5_2832493.jpg,,,$108.98,/each,NEW ENTRY,$108.98,/each,SCRAPED,$108.98,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Pine 1x2x8,910011,False,$1.62,/each,https://claringtonhomehardware.com/p/pine-1x2x8/910011,https://ik.imagekit.io/toolbx/p_1693540917320_0757e14e-dd66-481e-aa64-e672cdfea384_910011.jpg,,,$1.62,/each,NEW ENTRY,$1.62,/each,SCRAPED,$1.62,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Pine 1x4,2826875,False,$3.69,/foot,https://claringtonhomehardware.com/p/pine-1x4/2826875,https://ik.imagekit.io/toolbx/p_1693540922600_6ab7e7fe-b051-4f82-9b33-682828c1a983_2826875.jpg,,,$3.69,/foot,NEW ENTRY,$3.69,/foot,SCRAPED,$3.69,/foot,SCRAPED,,,,
Clarington Home Hardware,Lumber,LVL 11-7/8x12',1178LVL12,False,$134.22,/each,https://claringtonhomehardware.com/p/lvl-11-78x12/1178LVL12,https://ik.imagekit.io/toolbx/src-img/158706539262,,,$134.22,/each,NEW ENTRY,$134.22,/each,SCRAPED,$134.22,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,PT 1x6x5,2835955,False,$3.98,/each,https://claringtonhomehardware.com/p/pt-1x6x5/2835955,https://ik.imagekit.io/toolbx/p_1693540991218_188c8357-5892-4f8a-9d97-e8fc1bf39de2_2835955.jpg,,,$3.98,/each,NEW ENTRY,$3.98,/each,SCRAPED,$3.98,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Cedar 2x6x12,2805483,False,$38.99,/each,https://claringtonhomehardware.com/p/cedar-2x6x12/2805483,https://ik.imagekit.io/toolbx/p_1693541104254_819df133-ac67-43c8-a0b6-980d8a9f3ea9_2805483.jpg,,,$38.99,/each,NEW ENTRY,$38.99,/each,SCRAPED,$38.99,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Spruce 2x12x18,2832505,False,$79.75,/each,https://claringtonhomehardware.com/p/spruce-2x12x18/2832505,https://ik.imagekit.io/toolbx/p_1693541548232_83290505-206a-4c6d-82c1-b1090720b624_2832505.jpg,,,$79.75,/each,NEW ENTRY,$79.75,/each,SCRAPED,$79.75,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Cedar 2x6x8,2805471,False,$25.99,/each,https://claringtonhomehardware.com/p/cedar-2x6x8/2805471,https://ik.imagekit.io/toolbx/p_1693541095114_fb026cd5-1084-4827-bd76-716cfb6caa78_2805471.jpg,,,$25.99,/each,NEW ENTRY,$25.99,/each,SCRAPED,$25.99,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,PT 1x6x8,2835957,False,$6.37,/each,https://claringtonhomehardware.com/p/pt-1x6x8/2835957,https://ik.imagekit.io/toolbx/p_1693540996149_0919a44b-7d2a-476b-845e-1c98e4b3558b_2835957.jpg,,,$6.37,/each,NEW ENTRY,$6.37,/each,SCRAPED,$6.37,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Pine 1x6x6 T&G,166DF,False,$5.99,/each,https://claringtonhomehardware.com/p/pine-1x6x6-tg/166DF,https://ik.imagekit.io/toolbx/p_1693540969344_522dac40-0011-40db-8172-ccba9e793a07_166DF.jpg,,,$5.99,/each,NEW ENTRY,$5.99,/each,SCRAPED,$5.99,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Spruce 2x6x12,2832445,False,$15.34,/each,https://claringtonhomehardware.com/p/spruce-2x6x12/2832445,https://ik.imagekit.io/toolbx/p_1693541631449_cf16aff4-4a36-420b-92e9-f5d7a66d6703_2832445.jpg,,,$15.34,/each,NEW ENTRY,$15.34,/each,SCRAPED,$15.34,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,PT 2x12x14,2835986,False,$61.36,/each,https://claringtonhomehardware.com/p/pt-2x12x14/2835986,https://ik.imagekit.io/toolbx/p_1693541047690_131d751e-16ad-4f28-9614-f05cae541c96_2835986.jpg,,,$61.36,/each,NEW ENTRY,$61.36,/each,SCRAPED,$61.36,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Pine 1x8,2826911,False,$2.29,/foot,https://claringtonhomehardware.com/p/pine-1x8/2826911,https://ik.imagekit.io/toolbx/p_1693541010202_ba4f6725-d65a-4f67-944c-08d2ec4e51b0_2826911.jpg,,,$2.29,/foot,NEW ENTRY,$2.29,/foot,SCRAPED,$2.29,/foot,SCRAPED,,,,
Clarington Home Hardware,Lumber,PT 4x4x12,2835990,False,$25.20,/each,https://claringtonhomehardware.com/p/pt-4x4x12/2835990,https://ik.imagekit.io/toolbx/p_1693541185396_3ebbd34b-0e9e-452f-9765-60b5fc3e3e47_2835990.jpg,,,$25.20,/each,NEW ENTRY,$25.20,/each,SCRAPED,$25.20,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Cedar 5/4x6x10,2805617,False,$19.99,/each,https://claringtonhomehardware.com/p/cedar-54x6x10/2805617,https://ik.imagekit.io/toolbx/p_1693541204429_9d3ca143-ee32-4347-9caa-7db7a930f18f_2805617.jpg,,,$19.99,/each,NEW ENTRY,$19.99,/each,SCRAPED,$19.99,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Spruce 2x2x12,2832405,False,$6.97,/each,https://claringtonhomehardware.com/p/spruce-2x2x12/2832405,https://ik.imagekit.io/toolbx/p_1693541576506_1480ea1c-1fd7-4b8d-b47a-c1dcbed55628_2832405.jpg,,,$6.97,/each,NEW ENTRY,$6.97,/each,SCRAPED,$6.97,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Cedar 5/4x6x12,2805619,False,$23.88,/each,https://claringtonhomehardware.com/p/cedar-54x6x12/2805619,https://ik.imagekit.io/toolbx/p_1693541209524_747cd535-e5d2-4728-a0ef-155220aef591_2805619.jpg,,,$23.88,/each,NEW ENTRY,$23.88,/each,SCRAPED,$23.88,/each,SCRAPED,,,,
Clarington Home Hardware,Lumber,Spruce 2x12x10,2832497,False,$40.51,/each,https://claringtonhomehardware.com/p/spruce-2x12x10/2832497,https://ik.imagekit.io/toolbx/p_1693541529431_62a04029-68da-4402-8fcc-b5e0a8cbdeb6_2832497.jpg,,,$40.51,/each,NEW ENTRY,$40.51,/each,SCRAPED,$40.51,/each,SCRAPED,,,,
